region,id,network_id,takeup_survey,delay,intensive,understanding,network_missname,address,village,network_address,network_village
1,11122088,11122108,1,1,1,.60000002,0,4,2,4,2
1,11122021,11122026,0,0,0,1,0,3,2,5,2
1,11122026,11122004,0,0,0,1,0,3,2,3,2
1,11122082,11122080,1,0,1,.80000001,0,4,2,4,2
1,11122037,11122004,0,0,0,1,0,3,2,3,2
1,11122001,11122019,,,,,1,3,2,3,2
1,11122027,11122004,0,0,0,1,0,3,2,3,2
1,11122078,11122077,0,0,1,,0,4,2,4,2
1,11122085,11122106,,,,,0,4,2,4,2
1,11122004,11122047,0,0,0,.2,0,3,2,3,2
1,11122102,11122094,,,,,0,4,2,4,2
1,11122047,11122037,0,0,0,.2,0,3,2,3,2
1,11122030,11122029,0,0,1,.80000001,0,3,2,3,2
1,11122046,11122009,1,0,1,1,0,3,2,3,2
1,11122085,11122063,0,0,0,0,0,4,2,4,2
1,11122033,11122032,1,1,0,.40000001,0,3,2,3,2
1,11122042,11122038,,,,,0,3,2,3,2
1,11122080,11122084,,,,,0,4,2,4,2
1,11122076,11122074,,,,,0,4,2,3,2
1,11122031,11122029,0,0,1,.80000001,0,3,2,3,2
1,11122033,11122036,,,,,0,3,2,3,2
1,11122102,11122098,1,1,0,.60000002,0,4,2,4,2
1,11122001,11122048,0,1,1,.60000002,0,3,2,3,2
1,11122001,11122042,1,1,1,.60000002,0,3,2,3,2
1,11122032,11122023,1,1,1,.2,0,3,2,3,2
1,11122048,11122009,1,0,1,1,0,3,2,3,2
1,11122026,11122032,1,1,0,.40000001,0,3,2,3,2
1,11122027,11122008,,,,,0,3,2,3,2
1,11122013,11122029,0,0,1,.80000001,0,3,2,3,2
1,11122088,11122080,1,0,1,.80000001,0,4,2,4,2
1,11122046,11122099,,,,,0,3,2,3,2
1,11122032,11122033,0,1,1,.2,0,3,2,3,2
1,11122082,11122084,,,,,0,4,2,4,2
1,11122076,11122075,0,0,0,0,0,4,2,3,2
1,11122001,11122039,0,1,1,.2,0,3,2,3,2
1,11122015,11122047,0,0,0,.2,0,3,2,3,2
1,11122066,11122076,0,1,0,.40000001,0,4,2,4,2
1,11122080,11122101,0,0,0,.2,0,4,2,4,2
1,11122001,11122024,,,,,1,3,2,3,2
1,11122107,11122108,1,1,1,.60000002,0,4,2,4,2
1,11122020,11122001,0,1,0,.2,0,3,2,3,2
1,11122039,11122043,,,,,0,3,2,3,2
1,11122049,11122027,0,1,1,.40000001,0,3,2,3,2
1,11122012,11122050,,,,,0,3,2,3,2
1,11122032,11122015,1,1,0,.2,0,3,2,3,2
1,11122101,11122080,1,0,1,.80000001,0,4,2,4,2
1,11122021,11122020,0,0,1,.80000001,0,3,2,5,2
1,11122104,11122106,,,,,0,4,2,4,2
1,11122102,11122063,0,0,0,0,0,4,2,4,2
1,11122078,11122075,0,0,0,0,0,4,2,4,2
1,11122039,11122040,,,,,0,3,2,3,2
1,11122104,11122084,,,,,0,4,2,4,2
1,11122049,11122033,0,1,1,.2,0,3,2,3,2
1,11122085,11122055,,,,,0,4,2,4,2
1,11122102,11122076,0,1,0,.40000001,0,4,2,4,2
1,11122009,11122015,1,1,0,.2,0,3,2,3,2
1,11122015,11122026,0,0,0,1,0,3,2,3,2
1,11122045,11122001,0,1,0,.2,0,3,2,3,2
1,11122035,11122031,0,1,1,.2,0,3,2,3,2
1,11122045,11122042,1,1,1,.60000002,0,3,2,3,2
1,11122085,11122084,,,,,0,4,2,4,2
1,11122103,11122057,1,1,1,.40000001,0,4,2,4,2
1,11122056,11122097,1,1,0,.80000001,0,4,2,4,2
1,11122056,11122057,1,1,1,.40000001,0,4,2,4,2
1,11122041,11122018,,,,,0,3,2,3,2
1,11122076,11122077,0,0,1,,0,4,2,3,2
1,11122039,11122035,0,1,0,.2,0,3,2,3,2
1,11122045,11122040,,,,,0,3,2,3,2
1,11122049,11122025,1,1,0,.2,0,3,2,3,2
1,11122026,11122025,1,1,0,.2,0,3,2,3,2
1,11122020,11122044,,,,,0,3,2,3,2
1,11116040,11116030,1,1,1,.60000002,0,6,3,6,3
1,11116114,11116117,0,1,1,.2,0,8,3,8,3
1,11116117,11116109,0,1,1,.40000001,0,8,3,8,3
1,11116125,11116117,0,1,1,.2,0,8,3,8,3
1,11116095,99,,,,,0,8,3,8,3
1,11116017,11116025,0,0,0,.2,0,6,3,6,3
1,11116096,11116088,0,0,0,.2,0,8,3,8,3
1,11116077,11116071,,,,,0,7,3,7,3
1,11113308,11116139,0,0,0,1,0,268,51,8,3
1,11116114,11116128,0,0,0,.2,0,8,3,8,3
1,11116093,11116102,1,1,1,.60000002,0,8,3,8,3
1,11116070,11116077,0,1,1,.40000001,0,7,3,7,3
1,11116093,11116094,0,0,0,.2,0,8,3,8,3
1,11116094,11116096,1,1,1,1,0,8,3,8,3
1,11116076,11116053,,,,,0,7,3,7,3
1,11116131,11116133,,,,,0,8,3,8,3
1,11116121,11116117,0,1,1,.2,0,8,3,8,3
1,11116067,11116074,0,1,0,.2,0,7,3,7,3
1,11116134,11116123,1,0,1,.2,0,8,3,8,3
1,11116052,11116049,1,1,1,.2,0,7,3,7,3
1,11116111,11116117,0,1,1,.2,0,8,3,8,3
1,11116004,11116027,0,1,1,.60000002,0,6,3,,3
1,11116036,11116023,0,1,0,.60000002,0,6,3,6,3
1,11116013,11116034,1,1,1,.2,0,6,3,6,3
1,11116125,11116118,0,0,1,.80000001,0,8,3,8,3
1,11116040,11116042,1,1,0,1,0,6,3,6,3
1,11116088,11116094,0,0,0,.2,0,8,3,8,3
1,11116110,11116117,0,1,1,.2,0,8,3,8,3
1,11116138,11116106,0,1,0,.40000001,0,8,3,8,3
1,11116089,11116090,0,0,0,.2,0,8,3,8,3
1,11116004,11116013,0,1,0,1,0,6,3,,3
1,11116004,11116041,,0,1,1,1,6,3,,3
1,11116130,11116111,1,0,0,.2,0,8,3,8,3
1,11116026,11116030,1,1,1,.60000002,0,6,3,6,3
1,11116114,11116111,1,0,0,.2,0,8,3,8,3
1,11116040,11116026,0,1,1,.40000001,0,6,3,6,3
1,11116123,11116110,1,1,1,.2,0,8,3,8,3
1,11116047,11116078,0,1,0,.60000002,0,7,3,7,3
1,11116108,11116102,1,1,1,.60000002,0,8,3,8,3
1,11116034,11116013,0,1,0,1,0,6,3,6,3
1,11116139,99,,,,,0,8,3,8,3
1,11116095,11116094,0,0,0,.2,0,8,3,8,3
1,11116095,11116081,,,,,0,8,3,8,3
1,11116140,99,,,,,0,8,3,8,3
1,11116104,11116082,1,1,0,.2,0,8,3,8,3
1,11116116,11116110,1,1,1,.2,0,8,3,8,3
1,11116029,11116039,,,,,0,6,3,6,3
1,11116140,11116098,,,,,0,8,3,8,3
1,11116013,11116017,0,0,1,.40000001,0,6,3,6,3
1,11116028,11116040,1,1,0,.2,0,6,3,6,3
1,11116057,11116077,0,1,1,.40000001,0,7,3,7,3
1,11116112,11116119,0,0,0,.60000002,0,8,3,8,3
1,11116137,11116135,0,1,0,.60000002,0,8,3,8,3
1,11116108,11116106,0,1,0,.40000001,0,8,3,8,3
1,11116121,11116116,1,1,1,.2,0,8,3,8,3
1,11116050,11116052,0,1,1,.2,0,7,3,7,3
1,11116132,99,,,,,0,8,3,8,3
1,11116103,11116087,,,,,0,8,3,8,3
1,11116015,11116040,1,1,0,.2,0,6,3,6,3
1,11116118,11116116,1,1,1,.2,0,8,3,8,3
1,11116093,11116096,1,1,1,1,0,8,3,8,3
1,11116042,11116029,1,0,1,.80000001,0,6,3,6,3
1,11116054,11116049,1,1,1,.2,0,7,3,7,3
1,11116018,11116023,0,1,0,.60000002,0,6,3,6,3
1,11116049,11116055,1,0,1,.40000001,0,7,3,7,3
1,11116075,11116070,0,1,1,.2,0,7,3,7,3
1,11116106,11116088,0,0,0,.2,0,8,3,8,3
1,11116103,11116094,0,0,0,.2,0,8,3,8,3
1,11116047,11116077,0,1,1,.40000001,0,7,3,7,3
1,11116137,11116133,,,,,0,8,3,8,3
1,11116049,11116050,0,1,1,1,0,7,3,7,3
1,11116023,11116008,0,0,0,0,0,6,3,6,3
1,11116104,11116095,1,0,1,.40000001,0,8,3,8,3
1,11116132,11116134,1,0,1,.80000001,0,8,3,8,3
1,11116124,11116116,1,1,1,.2,0,8,3,8,3
1,11116028,11116011,,,,,0,6,3,6,3
1,11116070,11116054,0,0,0,.2,0,7,3,7,3
1,11116138,11116139,0,0,0,1,0,8,3,8,3
1,11116063,11116078,0,1,0,.60000002,0,7,3,7,3
1,11116131,11116130,0,1,0,0,0,8,3,8,3
1,11116060,11116044,,,,,0,7,3,7,3
1,11116115,11116118,0,0,1,.80000001,0,8,3,8,3
1,11116132,11116136,0,0,0,0,0,8,3,8,3
1,11116078,11116076,1,1,1,.80000001,0,7,3,7,3
1,11116137,11116138,0,1,0,.60000002,0,8,3,8,3
1,11116135,11116132,0,1,0,.2,0,8,3,8,3
1,11116049,11116047,0,0,1,.2,0,7,3,7,3
1,11116047,11116063,1,0,1,.2,0,7,3,7,3
1,11116077,11116067,0,0,0,.2,0,7,3,7,3
1,11116134,11116125,1,0,1,0,0,8,3,8,3
1,11116018,11116015,0,0,1,.80000001,0,6,3,6,3
1,11116117,11116110,1,1,1,.2,0,8,3,8,3
1,11116048,11116047,0,0,1,.2,0,7,3,7,3
1,11116043,11116021,1,0,1,1,0,6,3,6,3
1,11116094,11116083,0,1,1,.2,0,8,3,8,3
1,11116007,11116023,0,1,0,.60000002,0,6,3,6,3
1,11116007,11116024,,,,,0,6,3,6,3
1,11116115,11116123,1,0,1,.2,0,8,3,8,3
1,11116119,11116128,0,0,0,.2,0,8,3,8,3
1,11116131,11116132,0,1,0,.2,0,8,3,8,3
1,11116040,11116025,0,0,0,.2,0,6,3,6,3
1,11116018,11116021,1,0,1,1,0,6,3,6,3
1,11116083,11116100,,,,,0,8,3,8,3
1,11116068,11116061,0,0,1,0,0,7,3,7,3
1,11116003,11116007,1,0,0,.40000001,0,6,3,6,3
1,11116003,11116008,0,0,0,0,0,6,3,6,3
1,11116093,11116099,1,1,0,.60000002,0,8,3,8,3
1,11116116,11116124,0,1,1,.40000001,0,8,3,8,3
1,11116109,11116118,0,0,1,.80000001,0,8,3,8,3
1,11116034,11116024,,,,,0,6,3,6,3
1,11116070,11116057,1,0,1,.80000001,0,7,3,7,3
1,11116074,11116077,0,1,1,.40000001,0,7,3,7,3
1,11116083,11116102,1,1,1,.60000002,0,8,3,8,3
1,11116029,11116021,1,0,1,1,0,6,3,6,3
1,11116026,11116024,,,,,0,6,3,6,3
1,11116043,11116017,0,0,1,.40000001,0,6,3,6,3
1,11116007,11116032,,,,,0,6,3,6,3
1,11116003,11116004,1,1,1,.80000001,0,6,3,6,3
1,11116015,11116016,,,,,0,6,3,6,3
1,11116013,11116025,0,0,0,.2,0,6,3,6,3
1,11116043,11116025,0,0,0,.2,0,6,3,6,3
1,11116124,11116112,1,1,0,.60000002,0,8,3,8,3
1,11116052,11116077,0,1,1,.40000001,0,7,3,7,3
1,11116088,11116101,,,,,0,8,3,8,3
1,11116017,11116040,1,1,0,.2,0,6,3,6,3
1,11116125,11116112,1,1,0,.60000002,0,8,3,8,3
1,11116078,11116072,,,,,0,7,3,7,3
1,11116125,11116120,,,,,0,8,3,8,3
1,11116003,11116025,0,0,0,.2,0,6,3,6,3
1,11116090,11116088,0,0,0,.2,0,8,3,8,3
1,11116007,11116013,0,1,0,1,0,6,3,6,3
1,11116124,99,,,,,0,8,3,8,3
1,11116105,11116088,0,0,0,.2,0,8,3,8,3
1,11116023,11116012,,,,,0,6,3,6,3
1,11116023,11116009,,,,,0,6,3,6,3
1,11116060,11116054,0,0,0,.2,0,7,3,7,3
1,11116095,99,,,,,0,8,3,8,3
1,11116025,11116043,0,0,1,.80000001,0,6,3,6,3
1,11116124,11116123,1,0,1,.2,0,8,3,8,3
1,11116138,11116137,1,1,0,.60000002,0,8,3,8,3
1,11116030,11116025,0,0,0,.2,0,6,3,6,3
1,11116020,11116027,0,1,1,.60000002,0,6,3,6,3
1,11116118,11116117,0,1,1,.2,0,8,3,8,3
1,11116036,11116034,1,1,1,.2,0,6,3,6,3
1,11116109,11116117,0,1,1,.2,0,8,3,8,3
1,11116119,11116124,0,1,1,.40000001,0,8,3,8,3
1,11116063,11116074,0,1,0,.2,0,7,3,7,3
1,11116018,11116020,0,1,0,.40000001,0,6,3,6,3
1,11116023,11116006,,,,,0,6,3,6,3
1,11116102,11116090,0,0,0,.2,0,8,3,8,3
1,11116029,11116040,1,1,0,.2,0,6,3,6,3
1,11116030,11116017,0,0,1,.40000001,0,6,3,6,3
1,11116118,11116109,0,1,1,.40000001,0,8,3,8,3
1,11116128,11116117,0,1,1,.2,0,8,3,8,3
1,11116108,11116097,,,,,0,8,3,8,3
1,11116025,11116042,1,1,0,1,0,6,3,6,3
1,11116103,11116104,1,0,1,.80000001,0,8,3,8,3
1,11116112,11116110,1,1,1,.2,0,8,3,8,3
1,11116131,11116135,0,1,0,.60000002,0,8,3,8,3
1,11116067,11116077,0,1,1,.40000001,0,7,3,7,3
1,11116054,11116050,0,1,1,1,0,7,3,7,3
1,11116075,11116063,1,0,1,.2,0,7,3,7,3
1,11116088,11116106,0,1,0,.40000001,0,8,3,8,3
1,11116090,11116099,1,1,0,.60000002,0,8,3,8,3
1,11116105,11116085,,,,,0,8,3,8,3
1,11116137,11116140,0,1,1,.2,0,8,3,8,3
1,11116076,11116065,,,,,0,7,3,7,3
1,11116089,11116106,0,1,0,.40000001,0,8,3,8,3
1,11116090,11116106,0,1,0,.40000001,0,8,3,8,3
1,11116096,11116082,1,1,0,.2,0,8,3,8,3
1,11116110,11116116,1,1,1,.2,0,8,3,8,3
1,11116042,11116040,1,1,0,.2,0,6,3,6,3
1,11116067,11116072,,,,,0,7,3,7,3
1,11116050,11116053,,,,,0,7,3,7,3
1,11116078,11116047,0,0,1,.2,0,7,3,7,3
1,11116138,11116112,1,1,0,.60000002,0,8,3,8,3
1,11116055,11116050,0,1,1,1,0,7,3,7,3
1,11116055,11116078,0,1,0,.60000002,0,7,3,7,3
1,11116089,11116108,0,1,0,.60000002,0,8,3,8,3
1,11116068,11116077,0,1,1,.40000001,0,7,3,7,3
1,11116088,11116090,0,0,0,.2,0,8,3,8,3
1,11116121,11116123,1,0,1,.2,0,8,3,8,3
1,11116131,11116134,1,0,1,.80000001,0,8,3,8,3
1,11116027,11116023,0,1,0,.60000002,0,6,3,6,3
1,11116116,11116118,0,0,1,.80000001,0,8,3,8,3
1,11116007,11116022,,,,,0,6,3,6,3
1,11116130,11116096,1,1,1,1,0,8,3,8,3
1,11116043,11116023,0,1,0,.60000002,0,6,3,6,3
1,11116048,11116070,0,1,1,.2,0,7,3,7,3
1,11116050,11116054,0,0,0,.2,0,7,3,7,3
1,11116049,11116048,0,1,0,.2,0,7,3,7,3
1,11116060,11116067,0,0,0,.2,0,7,3,7,3
1,11116047,11116061,0,0,1,0,0,7,3,7,3
1,11116021,11116034,1,1,1,.2,0,6,3,6,3
1,11116017,11116023,0,1,0,.60000002,0,6,3,6,3
1,11116077,11116053,,,,,0,7,3,7,3
1,11116082,11116090,0,0,0,.2,0,8,3,8,3
1,11116099,11116106,0,1,0,.40000001,0,8,3,8,3
1,11116026,11116034,1,1,1,.2,0,6,3,6,3
1,11116117,11116116,1,1,1,.2,0,8,3,8,3
1,11116076,11116077,0,1,1,.40000001,0,7,3,7,3
1,11116119,11116115,0,1,0,.60000002,0,8,3,8,3
1,11116013,11116024,,,,,0,6,3,6,3
1,11116128,11116116,1,1,1,.2,0,8,3,8,3
1,11116099,11116116,1,1,1,.2,0,8,3,8,3
1,11116028,11116008,0,0,0,0,0,6,3,6,3
1,11116102,11116106,0,1,0,.40000001,0,8,3,8,3
1,11116111,11116109,0,1,1,.40000001,0,8,3,8,3
1,11116117,11116121,1,0,1,.80000001,0,8,3,8,3
1,11116105,11116087,,,,,0,8,3,8,3
1,11116061,11116063,1,0,1,.2,0,7,3,7,3
1,11116105,11116090,0,0,0,.2,0,8,3,8,3
1,11116104,11116105,0,0,1,.60000002,0,8,3,8,3
1,11116060,11116078,0,1,0,.60000002,0,7,3,7,3
1,11116139,99,,,,,0,8,3,8,3
1,11116134,11116136,0,0,0,0,0,8,3,8,3
1,11116099,11116085,,,,,0,8,3,8,3
1,11116135,11116131,0,1,0,.80000001,0,8,3,8,3
1,11116139,99,,,,,0,8,3,8,3
1,11116106,11116085,,,,,0,8,3,8,3
1,11116111,11116112,1,1,0,.60000002,0,8,3,8,3
1,11116042,11116015,0,0,1,.80000001,0,6,3,6,3
1,11116102,11116091,,,,,0,8,3,8,3
1,11116140,11116138,0,1,0,.60000002,0,8,3,8,3
1,11116003,11116013,0,1,0,1,0,6,3,6,3
1,11116109,11116112,1,1,0,.60000002,0,8,3,8,3
1,11116116,11116123,1,0,1,.2,0,8,3,8,3
1,11116048,11116076,1,1,1,.80000001,0,7,3,7,3
1,11116106,99,,,,,0,8,3,8,3
1,11116061,11116064,,,,,0,7,3,7,3
1,11116123,11116118,0,0,1,.80000001,0,8,3,8,3
1,11116068,11116078,0,1,0,.60000002,0,7,3,7,3
1,11116036,11116003,0,1,1,.40000001,0,6,3,6,3
1,11116135,11116130,0,1,0,0,0,8,3,8,3
1,11116070,11116075,1,0,0,.2,0,7,3,7,3
1,11116077,11116074,0,1,0,.2,0,7,3,7,3
1,11116052,11116079,,,,,0,7,3,7,3
1,11116121,11116112,1,1,0,.60000002,0,8,3,8,3
1,11116075,11116048,0,1,0,.2,0,7,3,7,3
1,11116030,11116026,0,1,1,.40000001,0,6,3,6,3
1,11116112,11116124,0,1,1,.40000001,0,8,3,8,3
1,11116132,11116130,0,1,0,0,0,8,3,8,3
1,11116050,11116078,0,1,0,.60000002,0,7,3,7,3
1,11116074,11116054,0,0,0,.2,0,7,3,7,3
1,11116042,11116030,1,1,1,.60000002,0,6,3,6,3
1,11116027,11116030,1,1,1,.60000002,0,6,3,6,3
1,11116089,11116086,,,,,0,8,3,8,3
1,11116068,11116074,0,1,0,.2,0,7,3,7,3
1,11116027,11116006,,,,,0,6,3,6,3
1,11116023,11116025,0,0,0,.2,0,6,3,6,3
1,11116134,11116118,0,0,1,.80000001,0,8,3,8,3
1,11116021,11116019,,,,,0,6,3,6,3
1,11116123,11116121,1,0,1,.80000001,0,8,3,8,3
1,11116116,11116112,1,1,0,.60000002,0,8,3,8,3
1,11116067,11116045,,,,,0,7,3,7,3
1,11116102,11116099,1,1,0,.60000002,0,8,3,8,3
1,11116130,11116103,0,0,0,.2,0,8,3,8,3
1,11116068,11116055,1,0,1,.40000001,0,7,3,7,3
1,11116054,11116077,0,1,1,.40000001,0,7,3,7,3
1,11116015,11116028,0,0,0,.60000002,0,6,3,6,3
1,11116048,11116049,1,1,1,.2,0,7,3,7,3
1,11116109,11116110,1,1,1,.2,0,8,3,8,3
1,11116083,11116103,0,0,0,.2,0,8,3,8,3
1,11116121,11116118,0,0,1,.80000001,0,8,3,8,3
1,11116094,11116085,,,,,0,8,3,8,3
1,11116060,11116052,0,1,1,.2,0,7,3,7,3
1,11116017,11116031,,,,,0,6,3,6,3
1,11116027,11116024,,,,,0,6,3,6,3
1,11116048,11116077,0,1,1,.40000001,0,7,3,7,3
1,11116082,11116094,0,0,0,.2,0,8,3,8,3
1,11116043,11116012,,,,,0,6,3,6,3
1,11116099,11116102,1,1,1,.60000002,0,8,3,8,3
1,11116052,11116047,0,0,1,.2,0,7,3,7,3
1,11116025,11116023,0,1,0,.60000002,0,6,3,6,3
1,11116034,11116036,0,1,1,.60000002,0,6,3,6,3
1,11116015,11116042,1,1,0,1,0,6,3,6,3
1,11116028,11116036,0,1,1,.60000002,0,6,3,6,3
1,11116094,11116101,,,,,0,8,3,8,3
1,11116115,11116119,0,0,0,.60000002,0,8,3,8,3
1,11116139,11116135,0,1,0,.60000002,0,8,3,8,3
1,11116063,11116055,1,0,1,.40000001,0,7,3,7,3
1,11116090,11116094,0,0,0,.2,0,8,3,8,3
1,11116061,11116065,,,,,0,7,3,7,3
1,11116082,99,,,,,0,8,3,8,3
1,11116095,11116103,0,0,0,.2,0,8,3,8,3
1,11116083,11116101,,,,,0,8,3,8,3
1,11116030,11116027,0,1,1,.60000002,0,6,3,6,3
1,11116140,11116135,0,1,0,.60000002,0,8,3,8,3
1,11116074,11116076,1,1,1,.80000001,0,7,3,7,3
1,11116134,11116114,1,0,1,1,0,8,3,8,3
1,11116093,11116090,0,0,0,.2,0,8,3,8,3
1,11116128,11116111,1,0,0,.2,0,8,3,8,3
1,11116138,11116140,0,1,1,.2,0,8,3,8,3
1,11116111,11116121,1,0,1,.80000001,0,8,3,8,3
1,11116061,11116053,,,,,0,7,3,7,3
1,11116034,11116026,0,1,1,.40000001,0,6,3,6,3
1,11116026,11116036,0,1,1,.60000002,0,6,3,6,3
1,11116054,11116047,0,0,1,.2,0,7,3,7,3
1,11116137,11116139,0,0,0,1,0,8,3,8,3
1,11116090,11116102,1,1,1,.60000002,0,8,3,8,3
1,11116028,11116010,,,,,0,6,3,6,3
1,11116021,11116003,0,1,1,.40000001,0,6,3,6,3
1,11116021,11116006,,,,,0,6,3,6,3
1,11116026,11116027,0,1,1,.60000002,0,6,3,6,3
1,11116021,11116015,0,0,1,.80000001,0,6,3,6,3
1,11116094,11116099,1,1,0,.60000002,0,8,3,8,3
1,11116055,11116047,0,0,1,.2,0,7,3,7,3
1,11116004,11116040,1,1,0,.2,0,6,3,,3
1,11116135,11116136,0,0,0,0,0,8,3,8,3
1,11116074,11116052,0,1,1,.2,0,7,3,7,3
1,11116119,11116118,0,0,1,.80000001,0,8,3,8,3
1,11116115,11116124,0,1,1,.40000001,0,8,3,8,3
1,11116020,11116025,0,0,0,.2,0,6,3,6,3
1,11116036,11116036,0,1,1,.60000002,0,6,3,6,3
1,11116088,99,,,,,0,8,3,8,3
1,11116020,11116017,0,0,1,.40000001,0,6,3,6,3
1,11116103,11116083,0,1,1,.2,0,8,3,8,3
1,11116082,11116093,0,0,0,0,0,8,3,8,3
1,11116089,11116088,0,0,0,.2,0,8,3,8,3
1,11116063,11116077,0,1,1,.40000001,0,7,3,7,3
1,11116018,11116026,0,1,1,.40000001,0,6,3,6,3
1,11116075,11116047,0,0,1,.2,0,7,3,7,3
1,11116106,11116094,0,0,0,.2,0,8,3,8,3
1,11116118,11116110,1,1,1,.2,0,8,3,8,3
1,11116013,11116030,1,1,1,.60000002,0,6,3,6,3
1,11116036,11116026,0,1,1,.40000001,0,6,3,6,3
1,11116040,11116015,0,0,1,.80000001,0,6,3,6,3
1,11116096,11116083,0,1,1,.2,0,8,3,8,3
1,11116025,11116028,0,0,0,.60000002,0,6,3,6,3
1,11116076,11116054,0,0,0,.2,0,7,3,7,3
1,11116025,11116040,1,1,0,.2,0,6,3,6,3
1,11116074,11116075,1,0,0,.2,0,7,3,7,3
1,11113298,11116139,0,0,0,1,0,268,51,8,3
1,11116119,11116112,1,1,0,.60000002,0,8,3,8,3
1,11116055,11116048,0,1,0,.2,0,7,3,7,3
1,11116034,11116021,1,0,1,1,0,6,3,6,3
1,11116117,11116118,0,0,1,.80000001,0,8,3,8,3
1,11116132,99,,,,,0,8,3,8,3
1,11116111,11116118,0,0,1,.80000001,0,8,3,8,3
1,11116112,11116116,1,1,1,.2,0,8,3,8,3
1,11116057,11116074,0,1,0,.2,0,7,3,7,3
1,11116050,11116077,0,1,1,.40000001,0,7,3,7,3
1,11116027,11116025,0,0,0,.2,0,6,3,6,3
1,11116063,11116061,0,0,1,0,0,7,3,7,3
1,11116105,11116082,1,1,0,.2,0,8,3,8,3
1,11116042,11116018,0,1,1,.60000002,0,6,3,6,3
1,11116108,11116099,1,1,0,.60000002,0,8,3,8,3
1,11116015,11116036,0,1,1,.60000002,0,6,3,6,3
1,11116118,11116111,1,0,0,.2,0,8,3,8,3
1,11116130,11116117,0,1,1,.2,0,8,3,8,3
1,11116030,11116023,0,1,0,.60000002,0,6,3,6,3
1,11116139,99,,,,,0,8,3,8,3
1,11116123,11116120,,,,,0,8,3,8,3
1,11116128,11116119,0,0,0,.60000002,0,8,3,8,3
1,11116135,11116134,1,0,1,.80000001,0,8,3,8,3
1,11116115,11116120,,,,,0,8,3,8,3
1,11116104,11116102,1,1,1,.60000002,0,8,3,8,3
1,11116078,11116067,0,0,0,.2,0,7,3,7,3
1,11116128,11116118,0,0,1,.80000001,0,8,3,8,3
1,11116029,11116028,0,0,0,.60000002,0,6,3,6,3
1,11116070,11116058,,,,,0,7,3,7,3
1,11116049,11116052,0,1,1,.2,0,7,3,7,3
1,11116067,11116068,1,0,1,0,0,7,3,7,3
1,11116096,11116081,,,,,0,8,3,8,3
1,11116096,11116085,,,,,0,8,3,8,3
1,11116057,11116058,,,,,0,7,3,7,3
1,11116083,11116108,0,1,0,.60000002,0,8,3,8,3
1,11116106,11116099,1,1,0,.60000002,0,8,3,8,3
1,11116114,11116123,1,0,1,.2,0,8,3,8,3
1,11116076,11116057,1,0,1,.80000001,0,7,3,7,3
1,11116004,11116033,,0,1,.60000002,1,6,3,,3
1,11116055,11116052,0,1,1,.2,0,7,3,7,3
1,11116124,11116120,,,,,0,8,3,8,3
1,11116123,11116124,0,1,1,.40000001,0,8,3,8,3
1,11116112,11116114,1,0,1,1,0,8,3,8,3
1,11116130,11116112,1,1,0,.60000002,0,8,3,8,3
1,11116110,11116109,0,1,1,.40000001,0,8,3,8,3
1,11116109,11116116,1,1,1,.2,0,8,3,8,3
1,11116052,11116076,1,1,1,.80000001,0,7,3,7,3
1,11116104,11116088,0,0,0,.2,0,8,3,8,3
1,11116029,11116036,0,1,1,.60000002,0,6,3,6,3
1,11116017,11116021,1,0,1,1,0,6,3,6,3
1,11116103,11116085,,,,,0,8,3,8,3
1,11116110,11116112,1,1,0,.60000002,0,8,3,8,3
1,11116061,11116045,,,,,0,7,3,7,3
1,11116082,11116101,,,,,0,8,3,8,3
1,11116110,11116120,,,,,0,8,3,8,3
1,11116077,11116045,,,,,0,7,3,7,3
1,11116057,11116049,1,1,1,.2,0,7,3,7,3
1,11116108,11116094,0,0,0,.2,0,8,3,8,3
1,11116020,11116040,1,1,0,.2,0,6,3,6,3
1,11116078,11116045,,,,,0,7,3,7,3
1,11116054,11116056,,,,,0,7,3,7,3
1,11116140,11116130,0,1,0,0,0,8,3,8,3
1,11116057,99,,,,,0,7,3,7,3
1,11116114,11116120,,,,,0,8,3,8,3
1,11116075,11116076,1,1,1,.80000001,0,7,3,7,3
1,11116020,11116030,1,1,1,.60000002,0,6,3,6,3
1,11116102,11116101,,,,,0,8,3,8,3
1,1119996374,1119996382,0,1,0,0,0,11,4,11,4
1,1119996389,1119996387,0,1,0,.60000002,0,11,4,11,4
1,1119996322,1119996340,0,1,0,0,0,11,4,11,4
1,1119996340,1119996367,,,,,0,11,4,11,4
1,1119996394,1119996287,,,,,0,11,4,11,4
1,1119996069,1119996054,,,,,0,9,4,9,4
1,1119996356,1119996354,1,0,0,1,0,11,4,11,4
1,1119996090,1119996070,,,,,0,9,4,9,4
1,1119996387,1119996373,0,1,1,.2,0,11,4,11,4
1,1119996385,1119996372,0,0,1,,0,11,4,11,4
1,1119996341,1119996346,0,1,1,0,0,11,4,11,4
1,1119996307,1119996350,0,1,1,.2,0,11,4,11,4
1,1119996076,1119996054,,,,,0,9,4,9,4
1,1119996091,1119996072,,,,,0,9,4,9,4
1,1119996024,1119996056,,,,,0,9,4,9,4
1,1119996319,1119996352,1,0,0,.2,0,11,4,11,4
1,1119996365,1119996346,0,1,1,0,0,11,4,11,4
1,1119996023,1119996036,,,,,0,9,4,9,4
1,1119996063,1119996059,0,0,0,0,0,9,4,9,4
1,1119996009,1119996031,0,1,1,.60000002,0,9,4,9,4
